day,mae,mape,nrmse,nmax,mase
2010-04-11,0.6648468572775752,1.0783704964399357,0.15627763759460506,0.6302915892959253,0.9327510306883996
2010-04-12,0.3515772010604541,0.5544054727034152,0.23009104674101627,0.6051602021688977,0.4932474194110058
2010-04-13,0.36993359620107547,0.5534131040027918,0.22375382759393378,0.574905596337036,0.5190006380653728
2010-04-14,0.5095217199206352,0.7508906123423622,0.24283121790390041,0.7589117500891966,0.7148366638299045
2010-04-15,0.37864048194951483,0.3965128395096091,0.1443574955150508,0.4980611793903377,0.5312160175426834
2010-04-16,0.5617659983535607,0.8630651118474072,0.2626713278251531,0.6641215362567389,0.788133098975025
2010-04-17,0.7281741422388288,1.3840932068372644,0.28494167499859785,0.6120993907843998,1.0215964387274512
2010-04-18,0.4149726847959889,0.7214998813341231,0.19114211779037837,0.5010538097403873,0.582188507344316
2010-04-19,0.6967712254385154,0.8165559129352559,0.2526477396232777,0.8799384378329891,0.9775395214216284
2010-04-20,0.4317605641007423,0.44651082366952616,0.18517291724147117,0.5111405033010974,0.605741166957842
2010-04-21,0.38896197773151925,0.4525353372001543,0.25712533926453157,0.5264260481758145,0.5456966242019868
2010-04-22,0.5765523702071772,0.8476365981082329,0.33006385557657003,0.6647361132117949,0.8088777312698642
2010-04-23,0.470895920274655,0.9434909022061952,0.37673441376608346,0.9502257543293443,0.6606463581428464
2010-04-24,0.807113516245948,1.1806712229802911,0.31247791471991365,0.7488006461464478,1.1323449241283476
2010-04-25,0.88962262355619,1.3211295083878722,0.41432993006351493,0.8395509294255131,1.2481015890540825
2010-04-26,0.4884606707877583,0.9650120024897951,0.29782450363830426,0.7671820025832499,0.6852889340466708
2010-04-27,0.452725208527512,0.8111004757790954,0.2988159639860773,0.7613869100578812,0.6351536451594515
2010-04-28,0.5072136389864815,1.2262625532111322,0.36255046155933907,0.7755855965732769,0.711598527337751
2010-04-29,0.5074815881080098,1.0755886874169087,0.35853753980032876,0.7567707769621357,0.7119744482232027
2010-04-30,0.6644842510355843,1.2514217217594383,0.2951985911620895,0.8638851189510899,0.9322423100074656
2010-05-01,0.7445048520055083,1.188712732551268,0.30384309658786324,0.8345372673012101,1.0445077094960573
2010-05-02,0.8167124733514256,0.821095697688733,0.24123045949453356,0.7383384809029472,1.1458118406605708
2010-05-03,0.3573606305360793,0.5606512831340363,0.16163474020797783,0.5648059806485771,0.5013613177400023
2010-05-04,0.37202215993404386,0.4825664612738767,0.21549930974360704,0.44831150187822266,0.5219308015357422
2010-05-05,0.50961020343105,0.5071814021802401,0.2037206545325729,0.7161453296864594,0.714960802320799
2010-05-06,0.38510272862911227,0.5697640828553087,0.2809861350392114,0.6434067174439957,0.5402822666870944
2010-05-07,0.3639022335231304,0.4732969609830972,0.20200392232358663,0.4650712760930468,0.5105389003091845
2010-05-08,0.6877077853017383,1.0173026795642426,0.2598045801383233,0.7397551018852178,0.9648239117490809
2010-05-09,0.4755563357942634,0.6778091904140373,0.1683032036053474,0.5034034106849682,0.6671847170622992
2010-05-10,0.29854634208414293,0.3847931657014076,0.14619295086418208,0.42955329449856844,0.41884744620365133
2010-05-11,0.5004925806754165,0.6169973239649972,0.2540457433246519,0.6476047327446183,0.7021691768063618
2010-05-12,0.5959180891089969,0.45795280302912983,0.2598568723416575,0.8246890487157356,0.8360469869683275
2010-05-13,0.44629534969393775,0.6197423890601423,0.17293853089818018,0.6994041335835401,0.6261328347449211
2010-05-14,0.5536381074753072,0.6330998992256726,0.28092392743756756,0.5947816491798875,0.7767300239495104
2010-05-15,0.7027491290251414,0.6640648658107638,0.2337381522309459,0.7815185317701168,0.9859262584133823
2010-05-16,0.6835109194530381,0.5851513351313169,0.19054474471594549,0.759359524727152,0.9589358927215627
2010-05-17,0.4348709988468224,0.46968638476289964,0.2542196325287439,0.5060241983477237,0.6101049707173654
2010-05-18,0.30884663480255337,0.37001714194243124,0.22786972280502327,0.5400881842608666,0.43329830589310064
2010-05-19,0.41051692407396106,0.5209859640518841,0.2036196599812652,0.5103987050638565,0.5759372701451347
2010-05-20,0.4008867540564802,0.8128515561550561,0.3751214614533318,0.9964825758307523,0.5624265632640167
2010-05-21,0.39100090598331555,0.5806779275831578,0.22012530136755304,0.5529548009217428,0.5485571512655428
2010-05-22,0.5422728470358583,0.3955570266048641,0.21275525507666762,0.7304635115735936,0.7607850611766592
2010-05-23,0.4295710101485253,0.5348769132183565,0.23017514471414396,0.6517468359754458,0.6026693186316858
2010-05-24,0.4539663879983955,0.7259579967191403,0.23093616271656314,0.5033002430865118,0.6368949656125201
2010-05-25,0.2916572735362582,0.6108560681631228,0.19541592810685565,0.5969970413334077,0.40918238466626977
2010-05-26,0.5022172514518103,0.7232872177044057,0.22166455525123901,0.6933249701425209,0.7045888143915747
2010-05-27,0.38092640575236736,0.6362889013623124,0.23933694459646265,0.519558465015977,0.5344230685497631
2010-05-28,0.3718420720716318,0.5439995711743172,0.22919240883131767,0.5163043362568656,0.5216781461498581
2010-05-29,0.5397837725864516,0.5280941111165801,0.22905847163236553,0.6169000121169459,0.7572929987073393
2010-05-30,0.5377172334909439,0.7674422102445627,0.19397763292305978,0.5917305953959378,0.7543937348389868
2010-05-31,0.3962108712282446,0.6467250123115754,0.25559589101535646,0.7811409300067838,0.5558665043877904
2010-06-01,0.49421004964709275,0.8777204781017685,0.2631277411980079,0.5663343432763891,0.6933550608519049
2010-06-02,0.4211600042879582,1.0858664057531022,0.3196786208858945,0.6896025059324417,0.5908690456820693
2010-06-03,0.5552664129747286,0.932545801656285,0.25629205034821667,0.789713688923115,0.7790144652704487
2010-06-04,0.43183133248289424,0.6614677430722705,0.20563589798410473,0.47102413197222276,0.6058404518994338
2010-06-05,0.6341347321550052,0.5471717171820897,0.2360465553835082,0.6902768080875628,0.8896632638603942
2010-06-06,0.627244008386135,0.8126545498292078,0.2861275514990218,0.7688897599519738,0.8799958801204434
2010-06-07,0.3362254300561216,0.7160582917724473,0.203603924657853,0.43451235591668963,0.4717095568635033
2010-06-08,0.41000750456187457,0.6178545770991993,0.21512736046705883,0.540592663794304,0.575222576874421
2010-06-09,0.42266266283724047,0.5118447516883647,0.22211061619514041,0.849926888063453,0.5929772098333673
2010-06-10,0.33447924576004345,0.6015398150438396,0.23052663869595197,0.5381438600082337,0.4692597367521347
2010-06-11,0.4368345525734954,0.612386288359379,0.26417675953866315,0.6825949834565642,0.6128597506224189
2010-06-12,0.40408326328757616,0.41911837324131634,0.19410223501747112,0.47756490809898805,0.5669111257572782
2010-06-13,0.5199694523976909,0.6131805527622147,0.23567295476881958,0.7064972520147863,0.7294943750451381
2010-06-14,0.3684995504028266,0.5766710830809102,0.2404197893962259,0.6547510246218495,0.5169887345995908
2010-06-15,0.4045729180362489,0.7371303432541568,0.28155134346031013,0.7585712027346688,0.5675980899303152
2010-06-16,0.5556747262809011,0.5701577224230671,0.30606508463858156,0.850283911190287,0.7795873109611627
2010-06-17,0.4782656605568197,0.9717305883857058,0.3742005852213647,0.7346901188541154,0.6709857810773899
2010-06-18,0.45005423103306025,0.6727615814205673,0.2512038187391526,0.570729040388129,0.6314063806824904
2010-06-19,0.5658528117895126,0.8538906215993872,0.19975010650878042,0.6762808650926899,0.7938667192860613
2010-06-20,0.5240187387280995,0.6284950509596859,0.21620876846168177,0.6930421630899541,0.7351753464702074
2010-06-21,0.6197115494496291,0.6852568412280187,0.2190255690911799,0.8117505418341118,0.8694281700384349
2010-06-22,0.4566464832676782,0.6020111444498811,0.242604924768692,0.620818072001747,0.6406550219283504
2010-06-23,0.46422091816862426,0.689824741733689,0.16413418362006682,0.6287301828336368,0.6512816224505666
2010-06-24,0.30660101764731934,0.6778732171947354,0.19344674011262075,0.5062252115750562,0.4301478033478181
2010-06-25,0.45744887036747395,0.9870564551762028,0.29845888543059257,0.7411336368082634,0.6417807358971436
2010-06-26,0.5140314900643296,1.204372125751403,0.3055765369734454,0.597980217895222,0.7211636738829016
2010-06-27,0.4445455224394798,0.7893264421304199,0.19321325895958175,0.6060697491912597,0.6236779037224512
2010-06-28,0.4444212655610509,0.49372711442863976,0.3035265342544075,0.7399957277005879,0.6235035767625566
2010-06-29,0.39595499572048243,0.5139501822652076,0.16499967342555635,0.530002081348075,0.5555075222538138
2010-06-30,0.41823556051651645,0.5966247552094377,0.23659252842992046,0.7318842316899192,0.5867661791164179
2010-07-01,0.6534425995111466,0.8646133445885322,0.22632169783286826,0.9122008181207162,0.9167513563732792
2010-07-02,0.45058813076284193,0.7534207761820723,0.33084741673830287,0.8478675127101039,0.6321554186267734
2010-07-03,0.3642164519270261,0.5244088995626361,0.21282564704309884,0.7058581125983151,0.5109797349719144
2010-07-04,0.753957066459126,0.9353307355326548,0.38255978792476564,0.8370845982959233,1.0577687525127935
2010-07-05,0.3607855027238528,0.8636446652775038,0.370966089351751,0.9541158107508391,0.5061662634626952
