day,mae,mape,nrmse,nmax,mase
2010-02-14,1.0347477795304925,0.7172014600395952,0.4671017415865851,0.8085584718000485,1.451705828635123
2010-02-15,1.0432335097820393,0.6791591903799002,0.31263376170336826,0.8098116910024348,1.4636109366335046
2010-02-16,0.5056966992035871,0.5445028416148312,0.22363137977933123,0.510237290637389,0.7094703272409936
2010-02-17,0.630363022965048,0.6729682044847459,0.18359898016652906,0.6081831490554394,0.8843717210097665
2010-02-18,0.6501765883982181,1.0342172100243692,0.30056604240738055,0.6643528161124846,0.9121692857829209
2010-02-19,0.5859094482388761,0.6710790762744979,0.23424343801279912,0.4890093168765272,0.822005302052161
2010-02-20,0.627710625850492,0.8945440386343385,0.24980830232080814,0.5570946991605129,0.8806505239922643
2010-02-21,1.1102324932101701,0.9993853088677159,0.250467351333428,0.7788577990118352,1.557607576857635
2010-02-22,0.6892615278486564,1.1311454342495642,0.23386224828550733,0.57902800272841,0.9670037445123681
2010-02-23,0.602671174673529,0.8873913852249332,0.20134264950757164,0.693542923938071,0.8455212703340297
2010-02-24,0.6324329266548157,0.6095093580344827,0.21215210489297084,0.6016163509614492,0.8872757052565484
2010-02-25,0.3770797556936742,0.4293589140952707,0.22565122945036883,0.45929077140314445,0.5290263869415568
2010-02-26,0.7047739223779903,0.4970483589673282,0.2513987143773836,0.7530467761693619,0.9887669548326065
2010-02-27,0.6727049921977851,0.8851569782070238,0.29722636251306167,0.7122332877105895,0.9437756499159432
2010-02-28,0.9997907817548347,2.6801467425016767,0.8826883201760407,1.5113931434012347,1.4026626913350038
2010-03-01,0.512093656907748,1.0454373233868273,0.24078794661458178,0.5841041064751615,0.7184449788115207
2010-03-02,0.5209987228968491,1.3786779363070094,0.48519924202945675,1.1515907181731302,0.7309383964892316
2010-03-03,0.3780756550881598,0.5706379630446815,0.39379006802835254,1.02611725072978,0.5304235901869361
2010-03-04,0.47392040092945104,1.1643443104391535,0.4788675600297471,0.828524968701024,0.6648895720757663
2010-03-05,0.6615187494615714,1.312599498705423,0.3652801270767485,0.8154067479225793,0.9280818411425075
2010-03-06,0.9419312348822754,2.1342646427477385,0.8396932538290972,1.6851200501323427,1.3214882804315145
2010-03-07,0.5628165361543497,0.8937166602888388,0.23212419215428304,0.6619191321901945,0.7896069575121256
2010-03-08,0.987088021788001,0.43034006548044657,0.2984353510638477,0.9219033227553515,1.3848412752871504
2010-03-09,0.47625099398692444,0.5352283535175772,0.2402715628289419,0.574971497871659,0.6681592920912524
2010-03-10,0.4293588150284693,0.4739191420377021,0.20068581548566444,0.4960462962250248,0.6023716181691315
2010-03-11,0.6410593390080871,0.9888488850467159,0.21463359048626976,0.5164631565800556,0.899378184083936
2010-03-12,0.49286295641830397,0.6180396667876095,0.19575776926505822,0.606308239423949,0.6914651480338896
2010-03-13,0.7458927096664906,0.6392516853883642,0.2298229853347303,0.7645490528277353,1.0464548130275848
2010-03-14,0.5197792616241509,0.7607019608455802,0.18331260056604576,0.6420318611261912,0.7292275457172938
2010-03-15,0.6099678545261941,0.6730411154304544,0.24252951117280186,0.6657046229717154,0.8557581926849088
2010-03-16,0.3595426889330149,0.45255845084190566,0.2058108674967634,0.49232222907159395,0.5044226501302886
2010-03-17,0.48367720399027064,0.47603212392998095,0.1821695774321611,0.6454657584440857,0.6785779395721079
2010-03-18,0.3325418297857046,0.42552285544332147,0.13753226487479442,0.3904459860502486,0.46654162696917423
2010-03-19,0.5388730302025874,0.6482731878044233,0.25557943188937016,0.5484688902909293,0.756015267019294
2010-03-20,0.7400683382050959,1.0146530562082638,0.2952203616101268,0.7672764361460443,1.0382834748851832
2010-03-21,0.8179495313812186,1.4981069762526225,0.28737979254859736,0.6746559332565255,1.1475473789122455
2010-03-22,0.4253587542665294,0.6859997819489846,0.26756945715112385,0.6323351042100042,0.5967597080613006
2010-03-23,0.5056146679019763,0.5470999306899035,0.21584492065162883,0.6240301935650578,0.7093552409165436
2010-03-24,0.5881880895803372,0.4425213784799357,0.2617300967559572,0.7287845451454877,0.8252021360847684
2010-03-25,0.42575587963853034,0.49893909258462427,0.23791658800505247,0.49649843692002815,0.5973168575702315
2010-03-26,0.5116229812151029,0.7736118024039739,0.22145863738760876,0.4641266962567039,0.7177846414230994
2010-03-27,0.6388915298508273,0.6361861879257881,0.19852838825495536,0.4929954159441485,0.8963368427530172
2010-03-28,0.8294543505145445,1.1171364392782956,0.26596521359952574,0.6291942857969128,1.1636881364220806
2010-03-29,0.3947294581568282,0.49791792836163956,0.2142237372517529,0.4371876442974434,0.5537881467117128
2010-03-30,0.5012517831848727,0.45055882762447635,0.25505618843824196,0.5960479689840741,0.7032343046857298
2010-03-31,0.568368139790164,0.4760487268187667,0.23997269394373066,0.8326589228494655,0.7973956143382754
2010-04-01,0.421699985046188,0.610987694452109,0.17727327751431762,0.4277106071036601,0.5916266150430093
2010-04-02,0.5177214249733422,0.6818592570550525,0.24151741963725518,0.5707515434632666,0.7263404909978205
2010-04-03,0.751433331380619,0.8591731214134483,0.35816548405900384,0.8126561815648656,1.0542280626984486
2010-04-04,0.6497237024515868,0.9040708156417105,0.25858056008313685,0.7030633425716533,0.9115339066292397
2010-04-05,0.6633805572468786,1.3031003915401347,0.19682811433305747,0.6115699552185783,0.930693875946733
2010-04-06,0.43441643565048776,0.5139286657376042,0.17616197141392037,0.5358785598184096,0.6094672384557881
2010-04-07,0.5360577962766091,0.6632409342587356,0.2266019390015538,0.6078474873990317,0.7520656170851154
2010-04-08,0.42542996995366283,0.4940760130674631,0.21286140690035513,0.4801570584372125,0.5968596205521964
2010-04-09,0.5199413758461674,1.027734575739676,0.31716664501699937,0.7392298184144969,0.729454984872672
2010-04-10,0.7411691778921418,1.4002546093253876,0.39698768210016583,0.9226913459049122,1.0398279047662529
2010-04-11,0.8369945505834516,1.2981393088625823,0.19300552096988535,0.6962998085688646,1.1742667069739054
2010-04-12,0.4589372151265542,0.8111371484062792,0.29272408675882633,0.6747027011219413,0.6438688184275122
2010-04-13,0.5035219586955383,0.7611072301065857,0.297052073523088,0.5579851697114204,0.7064192615284043
2010-04-14,0.6509311152618792,1.0522329010910951,0.28799566013703937,0.6488699249809059,0.9132278539359596
2010-04-15,0.48696804601624866,0.488740107687978,0.1763043953329518,0.5483867335514088,0.6831948468462625
2010-04-16,0.5637398642616139,0.7958790230023028,0.2528352963561483,0.5873184230782634,0.79090234641904
2010-04-17,0.8525922773235374,1.5572487296951965,0.32281412670938725,0.692701600769604,1.1961496346495895
2010-04-18,0.4602704118713737,0.7119092343671348,0.21199324278106674,0.5439759981058926,0.645739235086971
2010-04-19,0.5992271171738704,0.6942455050214965,0.218939207262058,0.8421319155108276,0.8406894084587836
2010-04-20,0.5388632738189565,0.5481052149123342,0.2264683158169686,0.566981159750007,0.7560015792402395
2010-04-21,0.4292100150509013,0.45791229411191114,0.3061620958820602,0.7248029385283223,0.6021628583157552
2010-04-22,0.5592915189276139,0.7907108202119716,0.3215404738581845,0.7293685453072978,0.7846615126845817
2010-04-23,0.4478441033560369,0.8494344539522117,0.35616402574005274,0.6934785637043241,0.6283056683212439
2010-04-24,0.6927001134776406,0.9548626631621543,0.27947927038312664,0.6672578574283817,0.971827929592642
2010-04-25,0.777766125806504,1.0884123921836435,0.3642928092305964,0.7494317763587881,1.0911718203063683
2010-04-26,0.4763547793842024,0.8913714702506116,0.28972781584195023,0.9070925121404301,0.6683048984594284
2010-04-27,0.7748728751004571,1.3229229947843624,0.44408163056935346,0.7200102804503123,1.0871127162456893
2010-04-28,0.542801984986994,1.32873591548888,0.4018108747236574,0.8454585155847745,0.7615274185539944
2010-04-29,0.4891683016166091,0.9793134818358098,0.36226728588645557,0.8297224641633215,0.6862817091161962
2010-04-30,0.8362554979658788,1.600683727946054,0.37839266554434114,1.0059552449826825,1.1732298485105943
2010-05-01,0.7832369429532026,1.3545098965957314,0.3148155311852765,0.7394483376930733,1.0988471372254953
2010-05-02,0.770901056106554,0.6174887343697288,0.24199059908809184,0.7237119807223893,1.0815404281018586
2010-05-03,0.4638629746561249,0.8525510969336585,0.20694728376752305,0.4534775624110872,0.6507794433749534
2010-05-04,0.3222906866457727,0.44681161012062365,0.21365610250694847,0.549970959089921,0.45215972198633436
2010-05-05,0.5413240634971195,0.5935226859048574,0.22903485872318677,0.8444426923135903,0.7594539594139426
2010-05-06,0.42708208319963376,0.5980821145628896,0.32304476326755194,0.7882735659605908,0.5991774630991306
2010-05-07,0.5877474817517317,0.7030527213749985,0.3183479006694267,0.6033022767875766,0.8245839825930846
2010-05-08,0.8188784446097083,1.2521269552848195,0.2929473445401948,0.7377229312429779,1.1488506034996966
2010-05-09,0.511175774516662,0.7734989408976793,0.1851529926816154,0.5700191614797929,0.7171572300059657
2010-05-10,0.40850221148530635,0.48020834177480315,0.21115173048957064,0.6734567659847874,0.5731107165966925
2010-05-11,0.5426396603196859,0.7104719343696408,0.25772334137395325,0.564343197710063,0.7612996841530864
2010-05-12,0.5339850491705868,0.4470024432931517,0.23571597429574156,0.8366936805987171,0.7491576436498262
2010-05-13,0.589220051741122,0.8144550144491207,0.21845219854075915,0.774592301108463,0.8266499338122707
2010-05-14,0.4842635013397576,0.6555557824888356,0.22897019272864239,0.4100229865820424,0.679400489082627
2010-05-15,0.7624938103003633,0.6293269203038105,0.262329973652686,0.8135366452037404,1.0697454303438996
2010-05-16,0.6951953857857321,0.6019048570930188,0.19082759272960342,0.7212994637307207,0.9753286873863257
2010-05-17,0.44514856842574146,0.47462046886171,0.25450525341046826,0.5581022731993134,0.6245239508370325
2010-05-18,0.34767036738329465,0.4560358002394544,0.24684540304781735,0.5222951002786526,0.48776630282120864
2010-05-19,0.3918406965487533,0.6556408364101615,0.20004229413002064,0.6279375527611406,0.5497353406589349
2010-05-20,0.5010516085253821,0.9952957259121274,0.3958273042792963,0.9479478794008326,0.7029534684030374
2010-05-21,0.43647607513335024,0.704505389371142,0.2393024727541543,0.5472646374158535,0.6123568224696965
2010-05-22,0.6530210009651051,0.49621564854280886,0.24508439358404316,0.8694441432740742,0.9161598720727183
2010-05-23,0.5197906782427388,0.6434702142282596,0.2672460560497175,0.5869098576845854,0.7292435627333003
2010-05-24,0.5475369559135288,0.8288088592506981,0.25085675598715923,0.609900409187787,0.7681703754449842
2010-05-25,0.37286314707994456,0.7421814161688319,0.22794189076261404,0.4976099603068212,0.5231106696791319
2010-05-26,0.45652794460852947,0.6750532339983487,0.21863360270566778,0.6983099746224012,0.6404887173797359
2010-05-27,0.41270118815932005,0.6851150309084906,0.2599337374919875,0.5256994436327388,0.5790016970197038
2010-05-28,0.33095300689803236,0.3942351485953531,0.22490563021916482,0.5894844401393964,0.4643125780237885
2010-05-29,0.6063116541395585,0.4395880051495265,0.2580199316920396,0.7212436358831955,0.8506287036278314
2010-05-30,0.49709076217917936,0.6683927041608783,0.16344038920545254,0.4203443311184308,0.697396574403497
2010-05-31,0.37210352920158246,0.6357736257794869,0.23527890838326557,0.777354815556949,0.5220449590553758
2010-06-01,0.5293544456683927,1.0003235410342437,0.2791107664992362,0.5333094619167846,0.7426611096854977
2010-06-02,0.45630729590819935,1.205405499197538,0.34468635371016354,0.6274364006112357,0.6401791569141939
2010-06-03,0.4498902837858018,0.7149279351360521,0.20091901501030046,0.5702343217063796,0.631176369872956
2010-06-04,0.5445896305405431,0.7023676155129616,0.26970922063418357,0.5229318733189433,0.7640354069942291
2010-06-05,0.652186618919174,0.5191201119905613,0.24572741630308328,0.6300913057518404,0.9149892705953842
2010-06-06,0.7745514013449352,0.7704441003856762,0.3392786069086232,0.8410530054351509,1.0866617026423007
2010-06-07,0.3171089277094954,0.7012353004966974,0.1976528423173342,0.4164424864335918,0.4448899410801225
2010-06-08,0.37043592435171213,0.5064525713232119,0.20365944600430624,0.5853382634808185,0.519705382466465
2010-06-09,0.47189806056287553,0.5195230544217345,0.25828712093661754,0.9911240073286346,0.6620523170888806
2010-06-10,0.2751291451359789,0.5102994573887988,0.19287201540764642,0.4450535141522606,0.3859941441986244
2010-06-11,0.40463511246906386,0.5228263091906511,0.2552514651205734,0.7059179644980279,0.5676853459963945
2010-06-12,0.7271078299343929,0.5270978885191352,0.32704154698974613,0.7790181245223146,1.0201004492524148
2010-06-13,0.6481392464409272,0.6659712944775099,0.29045532354880377,0.685818169719306,0.9093109842211006
2010-06-14,0.4051602811781896,0.60993477131189,0.2971347765564189,0.8719928044445091,0.5684221347009816
2010-06-15,0.35299775298055674,0.5130404002845466,0.2856514192431854,0.7015267725506253,0.49524039155657307
2010-06-16,0.6130693453482455,0.5771625900418917,0.3418972220457339,1.0276212751127802,0.8601094485106264
2010-06-17,0.38610446054579484,0.6346536439063167,0.34815241132650426,0.9807392227737745,0.5416876527057412
2010-06-18,0.4332689955794149,0.4710099612643579,0.2702381280206834,0.6648787218525044,0.6078574302763091
2010-06-19,0.5597445782586105,0.5804554371968579,0.22075958478317717,0.7945985942670957,0.7852971350889358
2010-06-20,0.48762358202702466,0.4803581876238085,0.20321436760096387,0.6525048975352153,0.6841145351669812
2010-06-21,0.6671613244049458,0.6840269914645795,0.25129394972508196,0.8595812399107753,0.9359981267300194
2010-06-22,0.48843357168419493,0.5272568928309618,0.260268195163593,0.6784368570626024,0.6852509151908955
2010-06-23,0.4789605715254943,0.9255057814403238,0.16064144419963486,0.5711286511641999,0.6719607107400225
2010-06-24,0.33181277179287544,0.6051225422579228,0.21844436353611574,0.5133017436444055,0.4655187905267676
2010-06-25,0.5287762534711096,1.189043613933151,0.3450967332135019,0.7287997122799293,0.7418499313486395
2010-06-26,0.5068411536127329,0.9813060661173966,0.3046276888663072,0.7006684165308538,0.711075946667515
